store_guid,store_name,store_id,store_id_text,name_for_lists,business_name,address,city,state,zip,location_phone,email_contact,program_contact,kam_who_signed_up_care_center,kam_now,kam_old,territory,region,status,offering,core_commission,pba_commission,edge_commission,pba_credentialing_status,pba_main_practice,location_doctor,evenly_entity,accepts_new_pat,area_manager
C3EC754F-8B18-43E5-8728-F51EF386478B,Big and Little Smiles Dental,cc_084,084,Big and Little Smiles Dental (Dr. Kelley),Big and Little Smiles Dental,405 Frederick Rd Suite 152,Catonsville,MD,21228,(410) 777-9134 ; Val's perosnal cell: 757-238-0566,customerservice@bigandlittlesmiles.com,NA,Nick,Isaiah,Isaiah,Baltimore,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Natalie Kelley,DC,No,Lesley
7A82535B-BD24-4EA7-8106-31B832C6C7B4,Neo Smiles Dental,cc_085,085,Neo Smiles Dental (Dr. Regatti),Neo Smiles Dental,2321 Dulles Station Blvd Ste B,Herndon,VA,20171,(703) 424-9555,contact@neosmilesdental.com,NA,Nick,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Shilpa Regatti,DC,Yes,Lesley
83E252DC-8445-4A42-8B10-2C8E81B2383F,Collingswood Dental Associates,cc_087,087,Collingswood Dental Associates (Dr. Duran),Collingswood Dental Associates,610 W Collings Ave,Collingswood,NJ,08107,(856) 854-5848,collingswooddental@gmail.com,Nicole- Owner of the practice?,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr Javier Duran,MID-ATL,No,Lesley
99F6C2A2-0A4B-4215-9663-93EC9BC455EC,Fox Family Dentistry - Burke,cc_089,089,Fox Family Dentistry - Burke (Dr. Fox),Fox Family Dentistry,"Second Floor, 5200 Lyngate Ct",Burke,VA,22015,703-978-5253,info@foxfamilydds.com,NA,NICK,remove,remove,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Eric Fox,DC,No,Lesley
30EBB6B2-E08D-4DB6-A46E-DDA7E188388D,Ur Smile Dental,cc_091,091,Ur Smile Dental (Dr. Manpreet),Ur Smile Dental,"201 Elden ST., Ste 102",Herndon,VA,20170,571-877-6453,UrSmileDental@outlook.com,NA,NICK,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Manpreet Kaur,DC,No,Lesley
10509882-E113-47A7-B43B-C671BA3527BA,W Plus Dental,cc_093,093,W Plus Dental (Dr. Tae Sung John Ku),W Plus Dental of  Washington Dc,"2311 M Street NW, #305",Washington,DC,20037,202-871-7473,Contact@wplusdental.com,NA,Lesley,Open DC,Maura,MONTCO,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Tae Sung John Ku,DC,No,Lesley
A7B38B0A-D0F2-445B-8BFD-0E7683C8AFAD,Seneca Smiles,cc_094,094,Seneca Smiles  (Dr. Lam),Seneca Smiles,1025 Seneca Rd Suite B,Great Falls,VA,22066,(571) 306-7676,info@greatfallsdds.com,NA,Nick,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Pedro Lam,DC,Yes,Lesley
0C9580CF-30D0-47E0-8EBA-376D932AF142,Superior Cosmetic and Family Dentistry,cc_095,095,Superior Cosmetic and Family Dentistry (Dr. Shatergholi),Superior Cosmetic and Family Dentistry,3231 Superior Ln #A4,Bowie,MD,20715,(301) 464-2323,Drshatergholi@gmail.com,NA,Lesley,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Ali Shatergholi,DC,No,Lesley
D1105D60-9028-4817-8868-EA802F81D2E6,Dr. James Van Horn,cc_097,097,James Van Horn,James Van Horn DMD PA,640 Kings Hw.,West Deptford,NJ,08096,(856) 845-4225,jhvanhorn@verizon.net,NA,Lauren,remove,remove,NJ,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,James Van Horn DMD PA,MID-ATL,No,Lesley
77994062-FF9B-4E49-AF27-DA66523655A3,Towson General and Implant Dentistry,cc_098,098,Towson General and Implant Dentistry (Dr. Katz),Towson General and Implant Dentistry,8422 Bellona Ln Suite 206,Towson,MD,21204,(410) 709-3663,Elikatzdmd@gmail.com - dentist; Dawn - dawn@finneyfamilydental.com,NA,Lesley,Isaiah,Isaiah,Baltimore,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Eli Katz,MID-ATL,No,Lesley
5CCFA6D4-D7B0-4DCE-98DC-4E4EB463AD76,Main Street Family Dental,cc_099,099,"Main Street Family Dentistry
(Dr. Kenneth Hoover and Dr. Deborah Hoover)",Main Street Family Dentistry,76 N Main St,Medford,NJ,08055,(609) 953-7199,kenhoover1@verizon.net - drs email,NA,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Kenneth Hoover and Dr. Deborah Hoover,MID-ATL,No,Lesley
EC22D497-2636-4752-A276-410CD3B9CF08,Freedom Family Dentistry,cc_100,100,Freedom Family Dentistry (Dr. Neibauer),Freedom Family Dentistry,"201 McGowan Dr., Suite 100",Fredericksburg,VA,22408,540-898-8998,info@freedomfamilydentistry.com,NA,Nick,Angela,Angela,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Justin Neibauer,DC,No,Lesley
A6ED5237-F064-4F15-87DD-AA969F44C29A,Montgomery Family and Cosmetic Dentistry,cc_101,101,Montgomery Family and Cosmetic Dentistry (Dr. Nouri),Montgomery Family and Cosmetic Dentistry,"15245 Shady Grove Rd., Suite 420",Rockville,MD,20850,(301) 417-6957,nouridds@hotmail.com,NA,Lesley,Isaiah,Isaiah,MONTCO,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Bruce Nouri,DC,Yes,Lesley
B1B4C89B-C487-48CE-84C6-DAC441935239,Family Smile Center,cc_102,102,Family Smile Center (Dr. Dinh),Family Smile Center,"5950 Frederick Crossing Ln., Suite 201",Frederick,MD,21704,(301) 663-9484,julie@familysmilecenter.biz,NA,Exec,Angela,Isaiah,MONTCO,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Danny Dinh,DC,No,Lesley
783FB96A-958B-4DCE-A5C0-97B6B5851B68,Berryville Dental Associates,cc_103,103,Berryville Dental Associates (Dr. Kaiser),Berryville Dental Associates,"322 N Buckmarsh St., Suite C",Berryville,VA,22611,(540) 955-0270,berryvilledental@gmail.com,"Donna, Lisa",Nick,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Gina Kaiser,DC,No,Lesley
65423046-1F2D-4CAC-B29F-37505A410E85,Dr. Rajinder Bhullar,cc_104,104,Rajinder Bhullar DDS,"Rajinder Bhullar, DDS","10905 Fort Washington Rd., Suite 207",Fort Washington,MD,20744,301-292-6807,Info@bhullardental.com,NA,Lesley,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Rajinder Bhullar,MID-ATL,Yes,Lesley
413C1709-3305-471D-8B79-5C6A68CDC1A8,Garden State Dental Arts,cc_106,106,Garden State Dental Arts (Dr. Motamedi),Garden State Dental Arts,515 Burlington Ave.,Delanco,NJ,08075,(856) 764-9100,moorestownfamily@gmail.com,NA,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Taraz Motamedi,North,No,Lesley
BBAAF5E7-A92C-4D3A-BC93-AE9B9780074D,Weiss Dentistry,cc_110,110,Weiss Dentistry (Dr. Weiss),Weiss Dentistry,9832 York Rd. Suite 2C,Cockeysville,MD,21030,410-666-9266,Donna@drweissdentistry.com,NA,Lesley,Isaiah,Isaiah,Baltimore,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Weiss,MID-ATL,No,Lesley
6C84EEE8-E006-4EC5-80BF-B1EB5A465698,Cherry Hill Dental Excellence,cc_108,108,Cherry Hill Dental Excellence (Dr. Afsharzand),Cherry Hill Dental Excellence,31 Covered Bridge Rd.,Cherry Hill,NJ,08034,856-428-2550,cherryhilldentalexcellence@gmail.com,Julia/Roya - when emailed tx overviews put ATTENTION SARAH,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Zahra Afsharzand,North,Yes,Lesley
032870EB-07C0-4F78-9DCC-1C532B293FE0,Prince Frederick Dental Center,cc_109,109,Prince Frederick Dental Center (Dr. Azad),Prince Frederick Dental Center,"230 W Dares Beach Rd., Suite 107",Prince Frederick,MD,20678,410-535-5055,management@princefrederickdental.com ; appointments@princefrederickdental.com,NA,Nick,Open DC,Maura,MONTCO,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Azad,MID-ATL,No,Lesley
3119884D-7E5E-462D-8CC1-8FA6E5AA1D5F,Holdbrook Pediatric- Swedesboro,cc_113,113,Holdbrook Pediatric - Swedesboro (Dr. Wendell Holdbrook),Holdbrook Pediatric - Swedesboro,"499 Beckett Road, Suite 102",Logan Township,NJ,08085,(856) 556-4020,"Office@holdbrookdental.com, Jennifer.Demitri@Holdbrookdental.com,Ashanti.Holdbrook@Holdbrookdental.com and Marquita.Fulton@Holdbrookdental.com",Markita/Nikki,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Wendell Holdbrook,North,No,Lesley
CBDB1874-BB6C-4BCB-87C7-DD4BAFA104CD,Tudor City Dental,cc_114,114,Tudor City Dental (Dr. Wilk),Tudor City Dental,304 E 41st St,New York,NY,10017,(212) 697-4690,Drwilk@tudorcitydental.com,NA,Michele,Marc,Marc,NYC,Northeast Region,Active,NA,0.2,0.2,0.25,Approved,TRUE,Dr Marc Wilk,North,Yes,Lesley
04E45D10-5B3F-4DFB-8E8C-43CA90F3E734,MAs Family and Cosmetic Dentistry,cc_116,116,MA's Family and Cosmetic Dentistry (Dr. Dionisio),"MA's Family and Cosmetic Dentistry, PLC","6831 Sir Viceroy Dr., Suite 200",Alexandria,VA,22315,(703) 672-0664,Lindsay.officemanager@gmail.com; smilealexandria@gmail.com,Lindsay,Lesley,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Dionisio,MID-ATL,No,Lesley
416031F4-DB97-41BA-9FEA-1084DCAAB483,St. Charles Family Dental,cc_117,117,St. Charles Family Dental (Dr. Coleman-Bordes),St. Charles Family Dental,"173 St Patricks Dr., Suite 204",Waldorf,MD,20603,(301) 645-6500,stcharlesfamily@yahoo.com,Dr. Coleman-Bordes,Lesley,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Marilyn Coleman-Bordes,MID-ATL,Yes,Lesley
4A5AEBDA-7BBD-4F30-8D99-2941F6150E36,Alexandria Dentistry,cc_118,118,Alexandria Dentistry (Dr. Salameh),Alexandria Dentistry,6000 Stevenson Ave Ste 103,Alexandria,VA,22304,(571) 297-2855,alexandriadentistry6000@gmail.com,NA,Nick,remove,remove,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Tareq Salameh,MID-ATL,No,Lesley
3A916360-88A5-44A7-95C8-66B2F0276F63,Patuxent Dental,cc_119,119,Patuxent Dental  (Dr. Khanna),Patuxent Dental,44210 Airport View Dr.,Hollywood,MD,20636,301-373-3230,bcorrigan@patuxentdental.com,Brittany,Lesley,Open DC,Maura,DC,Mid Atlantic Region,Offboarding,NA,0.2,NA,0.25,NA,NA,Dr. Amit Khanna,MID-ATL,No,Lesley
074ECC2E-5B10-4965-9710-3A855378596D,Millennium Dental Care,cc_120,120,Millennium Dental Care (Dr. Gheed),Millennium Dental Care,"6319 Castle Pl., Suite 3F",Falls Church,VA,22044,(571) 489-8111,smile@millenniumdc.com,Dr. Gheed,Nick,Angela,Angela,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Gheed,MID-ATL,No,Lesley
E218049F-9994-4104-B512-3E53EA5C9646,Holdbrook Pediatric- Cherry Hill,cc_122,122,Holdbrook Pediatrics- Cherry Hill (Dr. Holdbrook),Holdbrook Pediatrics - Cherry Hill,1924 NJ-70,Cherry Hill,NJ,08003,(856) 783-0444,"USE THIS cherryhilloffice@holdbrookdental.com ||||| Office@holdbrookdental.com, Jennifer.Demitri@Holdbrookdental.com,Ashanti.Holdbrook@Holdbrookdental.com and Marquita.Fulton@Holdbrookdental.com",Marquita- Practice admin,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Offboarding,NA,0.2,NA,0.25,NA,NA,Dr Wendell Holdbrook,North,No,Lesley
B42093F9-1467-4556-8348-62226BF1542F,Duca Dental,cc_123,123,Duca Dental (Dr. Duca),Duca Dental,520 Stokes Rd. Bldg. B18,Medford,NJ,08055,(609) 953-7400,drducajr@yahoo.com,Vicki - OM,Lauren,Lauren,Michelle,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Peter Duca,North,Yes,Lesley
891D295F-32EF-462F-93C4-36E83C94ED6C,Duca Dental - Virtual,cc_123a,123a,Duca Dental (Dr. Duca) (Virtual),Duca Dental,520 Stokes Rd. Bldg. B18,Medford,NJ,08055,609.953-7400,drducajr@yahoo.com,Vicki - OM,Lauren,Michelle,Michelle,Philly North,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,NA,NA,No,Lesley
567F04BB-228C-48D2-8021-925211D8535C,Whiting Dental Studio,cc_125,125,Whiting Dental Studio (Dr. Kumi),Whiting Dental Studio,"101 S Whiting St., Suite 313",Alexandria,VA,22304,(703) 823-2998,contact@whitingdentalstudio.com,Diandre,Lesley,Angela,remove,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Andrew Aboagye-Kumi (Dr. Kumi),MID-ATL,No,Lesley
0A9A7FA0-9432-4A21-90C2-1AAEE7C70BFE,Winning Smiles Family Dentistry,cc_126,126,Winning Smiles Family Dentistry (Dr. Nguyen),Winning Smiles Family Dentistry,"7801 Old Branch Ave., Suite 206",Clinton,MD,20735,(301) 868-2004,info@winningsmilesfamilydentistry.com,Monica - Regional manager,Lesley,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Trang Nguyen,MID-ATL,Yes,Lesley
7987519A-5CD4-4A10-91E3-1EBE95CD70A9,Magnolia Kid Friendly Dental Care,cc_127,127,Magnolia Kid Friendly Dental Care (Dr. Tyler),Magnolia Kid Friendly Dental Care,10208 Lake Arbor Way,Mitchellville,MD,20721,(301) 494-8642,magnoliakidfriendlydental@gmail.com,Dianne FD,Nick,Open DC,Maura,DC,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Dawn Tyler,MID-ATL,No,Lesley
2471F580-499B-4C65-9534-321E8F1C67D9,Mark Jefferies DMD,cc_129,129,"Mark S Jefferies, DMD (Dr. Jefferies)","Mark Jefferies, DMD","500 Grove St., Suite 303",Herndon,VA,20170,(703) 793-1771,frontdesk@drmarkjefferies.com,Dr. Jefferies,Nick,Angela,Angela,NOVA,Mid Atlantic Region,Offboarding,NA,0.2,NA,0.25,NA,NA,Dr. Mark Jefferies,MID-ATL,No,Lesley
B267F744-06FE-4E2D-97DA-EFEB234F0D0E,Mark Jefferies DMD - Virtual,cc_129a,129a,"Mark S Jefferies, DMD (Dr. Jefferies) (Virtual)",Mark S Jefferies DMD,"500 Grove St., Suite 303",Herndon,VA,20170,703.793.1771,frontdesk@drmarkjefferies.com,Dr. Jefferies,Nick,#N/A,#N/A,#N/A,#N/A,Inactive,NA,0.2,NA,0.25,NA,NA,NA,NA,No,inactive or unassigned
3E65BA41-762B-4DFA-9BC0-7D881C0ACFFF,Seaview Dental - Stafford,cc_130,130,Seaview Dental - Stafford (Dr. Port),Seaview Dental - Stafford,1155 NJ-72,Manahawkin,NJ,08050,(609) 978-7770,stafford1155@outlook.com,Jessica,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Austin Port,NA,Yes,Lesley
E1465072-C8CE-4D8D-97B9-28082E36C804,AVF Dental,cc_216,216,AVF Dental (Dr. Feinman),AVF Dental,176 N Village Ave.,Rockville Centre,NY,11570,516.543.4909,Avfdental@gmail.com,Ann Marie,Cliff,Lisa,Lisa,Long Isl,Northeast Region,Active,NA,0.2,0.2,0.25,Approved,TRUE,Dr. Alyssa Feinman,North,Yes,Lesley
DD1182F1-CAEE-4D35-87DE-3ECB0EC37789,Alexandria Advanced Dentistry,cc_131,131,Alexandria Advanced Dentistry (Dr. Beyene),Alexandria Advanced Dentistry,"4660 Kenmore Ave., Suite 318",Alexandria,VA,22304,(703) 751-7300,smile@alexandriaadvanceddentistry.com,Adrianna,Nick,Angela,Angela,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Yodit Beyene,MID-ATL,No,Lesley
3A4FFC8B-082F-439B-8E47-A7946DA30BA9,Pearl Dental Center of Laurel Lakes,cc_133,133,Pearl Dental Center of Laurel Lakes (Dr. Masood),Pearl Dental Center of Laurel Lakes,13954 Baltimore Ave.,Laurel,MD,20707,(301) 490-3993,info@masooddental.com,Kelly,Lesley,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Akbar Masood,MID-ATL,Yes,Lesley
AE167EFA-4C32-401D-B5DA-E93D1362C18D,"Robert D Lipschutz DMD, PC",cc_134,134,"Robert D Lipschutz DMD, PC","Robert D. Lipschutz, DMD, PC","57 W 57th St., Suite 705",New York,NY,10019,(212) 752-3001 ; 646-858-5666 (ofc personal cell),r.lipschutz@verizon.net,Victor - Front Desk,David,Marc,Marc,NYC,Northeast Region,Active,NA,0.2,0.2,0.25,Approved,FALSE,Dr. Robert Lipschutz,North,Yes,Lesley
7C33A140-2AD5-4B48-B7CB-2FFB6CF84C06,Gateway Dental,cc_135,135,Gateway Dental (Dr. Eghtessad),Gateway Dental,"44330 Premier Plaza, Suite 140",Ashburn,VA,20147,(703) 466-0568,info@gatewaydental4u.com,Cynthia - OM,Lesley,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Michael Eghtessad,MID-ATL,Yes,Lesley
21C55C13-E985-4584-928A-B8BD8A137076,Dr. Joanne Fishbane,cc_136,136,"Dr. Joanne Reiffe Fishbane, DMD (Dr. Fishbane)","Dr. Joanne Reiffe Fishbane, DMD","231 Clarksville Rd., Suite 4D",Princeton Junction,NJ,08550,(609) 275-5400,jrfishbane@gmail.com,Lorraine,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Offboarding,NA,0.2,NA,0.25,NA,NA,Dr. Joanne Reiffe Fishbane,North,No,Lesley
F859C76D-1C45-4ABD-A1D5-9665B722E8C8,Comfy Dental,cc_137,137,Comfy Dental (Dr. Meng),Comfy Dental,"7505 New Hampshire Ave., Suite 305",Takoma Park,MD,20912,(301) 445-5885,yingmengdmd@gmail.com ; mycomfydental@gmail.com (general ofc email),Vanessa,Lesley,Isaiah,Isaiah,MONTCO,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Ying Meng DMD,MID-ATL,Yes,Lesley
05C7747F-1A91-4F7E-B9A6-14A834773CB9,Prime Dental,cc_138,138,Prime Dental (Dr Liu),Prime Dental,"101 Old York Rd., Suite 401",Jenkintown,PA,19046,(215) 884-2707,Office@jenkintownpadentist.com,Danielle,Brittany,Michelle,Michelle,Philly North,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,"Dr. Shaochen Liu, D.M.D. M.S.",MID-ATL,No,Lesley
81FF18BA-D188-4973-973A-40A36B3A8D18,Irvington Dental Group PA,cc_141,141,Irvington Dental Group PA (Dr. Cece & Dr. Cece),Irvington Dental Group PA,"2040 Millburn Ave., Suite 105",Maplewood,NJ,07040,(973) 275-0700,"Lgab1271@gmail.com (OM email), Drmcece@gmail.com (dr email)",Lisa Gabriele,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Michael Cece & Dr. Angelo Cece,North,Yes,Lesley
342C7876-8C6A-43D4-8668-FFC99CA49454,Havertown Dental Associates,cc_142,142,Havertown Dental Associates (Dr. Svenson),Havertown Dental Associates,2050 West Chester Pike Suite 4,Havertown,PA,19083,(610) 789-0158,havertowndental@mail.com,Betts,Jim,Amelia,Amelia,Philly South,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Svenson,MID-ATL,No,Lesley
D2BDA73E-AEAA-4313-AE6E-4FF08D8ABC1E,Andrea S Hayeck DDS,cc_143,143,"Andrea S Hayeck, DDS (Dr. Hayeck)",Andrea S Hayeck DDS,801 N Wood Ave.,Linden,NJ,07036,(908) 486-5300,Ahayeckdds@yahoo.com,Fred Hayeck,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Andrea Hayeck,North,No,Lesley
62D98840-B50D-4D45-BCE7-B9833CE0CD84,"Brian Lavery, DMD",cc_144,144,"Brian Lavery, DMD (Dr. Lavery)","Brian Lavery, DMD","2312 Whitehorse Mercerville Rd., Suite 202",Mercerville,NJ,08619,(609) 588-5600,Tdeflip@comcast.net,Tina,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Brian Lavery,North,Yes,Lesley
20992A37-8E17-43E7-BBD6-8DA36D3E504F,Healthy Smiles of Staten Island,cc_146,146,Healthy Smiles of Staten Island (Dr. Cipriano),Healthy Smiles of Staten Island,142 Annadale Rd.,Staten Island,NY,10312,(718) 948-1600,healthysmilesofsi@gmail.com,Kelly,David,remove,remove,NYC,Northeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Joseph Cipriano,NA,No,Lesley
6CC64718-BDA2-4ADB-BF74-90B1E2224EF2,Heritage Hunt Dental,cc_147,147,Heritage Hunt Dental (Dr. Houser),Heritage Hunt Dental,"7100 Heritage Village Plaza, Suite 101",Gainesville,VA,20155,(703) 754-5800,info@heritagehuntdental.com,Dana - OM,Nick,Angela,Angela,NOVA,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,"Dr. Chris Houser, DMD",MID-ATL,Yes,Lesley
24FDB635-2A4F-4400-93C0-903378B24C15,Vineland Affinity Dental Care,cc_149,149,Vineland Affinity Dental Care,Vineland Affinity Dental Care,435 West Landis Ave.,Vineland,NJ,08360,856-245-8298,vinelandsmiles@gmail.com,Victoria,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Robert Carlson,North,Yes,Lesley
C62AB217-FE7F-4E44-B49C-A62BF48788A8,Charming Smiles,cc_151,151,Charming Smiles (Dr. Kelley),Charming Smiles,"14333 Laurel Bowie Rd., Suite 301",Laurel,MD,20708,301.317.9020,charmingdentist@gmail.com,Ashley Green,Lesley,Open DC,Maura,DC,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Kelley,MID-ATL,Yes,Lesley
E4A5DE0A-3F9F-47CE-AAB5-4ED9FF07F54B,Precision Dental NYC,cc_152,152,Precision Dental NYC,Precision Dental NYC,21-34 30th Ave.,Astoria,NY,11102,718.274.2749,drbokseroffice@gmail.com,Christina,David,Tony,Tony,NYC,Northeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Irene Bokser & Dr. Alex Bokser,North,No,Lesley
84B31330-9697-40DF-AA3F-F236B91DB5E0,Jace Dental,cc_153,153,Jace Dental (Dr. Jason Kwan),Jace Dental,"1024 Park Ave., Suite 1",Plainfield,NJ,07060,908.668.5888,Jacedentalgroup@gmail.com,Alex,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Jason Kwan,North,No,Lesley
5FE8092E-69C0-45BE-92FA-E9E57925245E,Allcare Dental,cc_155,155,Allcare Dental (Dr. Janice Bell),Allcare Dental,483 South Orange Ave.,South Orange,NJ,07079,973.762.3399,Tinamarieanicette@gmail.com,Janel Bell,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Janice Bell,North,No,Lesley
E87EFC73-0363-4919-8A1F-A4272DEBC016,Admire Dental Care,cc_156,156,Admire Dental Care (Dr. Judith Eugene),Admire Dental Care,14087 Richmond Hwy. Suite 113,Woodbridge,VA,22191,571.398.6603,info@admcare.com,Nancy,Nick,Angela,Angela,NOVA,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Judith Eugene,MID-ATL,No,Lesley
C079B6E7-B461-463F-A277-C476BFEB65CC,The Bronx Dental Center,cc_161,161,The Bronx Dental Center  (Dr.Sarowitz),The Bronx Dental Center,47 E. 167th St.,Bronx,NY,10452,718.293.1603,dr.sarowitz@gmail.com,RIcardo,David,Marc,Marc,NYC,Northeast Region,Active,NA,0.2,0.2,0.25,Pending,FALSE,Dr. Pauline Vu & Dr. Andrew Sarowitz,North,Yes,Lesley
3108B5B1-0084-462B-8850-2122F58AA360,Quality Dental Care,cc_159,159,Quality Dental Care (Dr. Asha),Quality Dental Care,3197 Route 22 East,Branchburg,NJ,08876,908.243.0500,Ashadmd99@gmail.com; info@qualitydentalcarenj.com ofc email address,Nisha Verma,Michael,Open NJC,Michael,NC Jersey,Northeast Region,Inactive,NA,0.2,NA,0.25,NA,NA,"Dr. Dr Asha Mandalapu GP, Dr Mariya Brown GP, Dr Cho Periodontist",North,No,Lesley
92E1F923-0FB4-454E-98A7-4885DCED8238,Little Teeth Princeton Pediatric Dentistry,cc_160,160,Little Teeth Princeton Pediatric Dentistry (Dr. Iyer),Little Teeth Princeton Pediatric Dentistry,505 Lawrence Square Blvd. S.,Lawrence Township,NJ,08648,609.200.5437,littleteethshivani@gmail.com,Shivani - OM,Lauren,Lauren,Lauren,NJ,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Sathish Iyer,North,No,Lesley
7C52ED2B-81C9-4941-99B3-6DD94DAC633A,"Melville C. Wyse, DDS",cc_165,165,"Melville C. Wyse, DDS (Dr. Wyse)","Melville C. Wyse, DDS","6495 New Hampshire Ave., Suite 113",Takoma Park,MD,20783,301.270.2818,drmcwyse@gmail.com,Diana,Lesley,Lauren,Lauren,MONTCO,Mid Atlantic Region,Inactive,NA,0.2,NA,0.25,NA,NA,Dr. Melville Wyse,MID-ATL,No,Lesley
DE788520-15D0-49D8-8600-B0CF6A0B2EAF,Family Dentistry of Westminster,cc_166,166,Family Dentistry of Westminster (Dr. Bae),Family Dentistry of Westminster,"532 Baltimore Blvd., Suite 412",Westminster,MD,21157,410.876.1747,dental.concepts@yahoo.com,Betty,Lesley,Isaiah,Isaiah,Baltimore,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,"Dr. Bae (Owner) Dr. Parker, Dr. Choi, Dr. Masood",MID-ATL,No,Lesley
30784453-FBD7-463D-B6F8-D1D8871955D5,Congressional Dental Care,cc_167,167,Congressional Dental Care (Dr. Sarkarzadeh),Congressional Dental Care,"1750 Rockville Pike, Suite 10",Rockville,MD,20852,301.770.5400,congressionaldental@gmail.com,Maria,Lesley,Isaiah,Isaiah,MONTCO,Mid Atlantic Region,Active,NA,0.2,NA,0.25,NA,NA,Dr. Ali Sarkarzadeh,MID-ATL,Yes,Lesley
